ticker,name,sector,market
3196.T,ホットランドホールディングス,小売業,プライム
3197.T,すかいらーくホールディングス,小売業,プライム
3198.T,ＳＦＰホールディングス,小売業,プライム
3199.T,綿半ホールディングス,小売業,プライム
3201.T,日本毛織,繊維製品,プライム
3202.T,ダイトウボウ,繊維製品,スタンダード
3204.T,トーア紡コーポレーション,繊維製品,スタンダード
3205.T,ダイドーリミテッド,繊維製品,スタンダード
3221.T,ヨシックスホールディングス,小売業,プライム
3222.T,ユナイテッド・スーパーマーケット・ホールディングス,小売業,スタンダード
3223.T,エスエルディー,小売業,スタンダード
3224.T,ゼネラル・オイスター,小売業,グロース
3231.T,野村不動産ホールディングス,不動産業,プライム
3232.T,三重交通グループホールディングス,不動産業,プライム
3236.T,プロパスト,不動産業,スタンダード
3237.T,イントランス,不動産業,グロース
3238.T,セントラル総合開発,不動産業,スタンダード
3241.T,ウィル,不動産業,スタンダード
3242.T,アーバネットコーポレーション,不動産業,スタンダード
3245.T,ディア・ライフ,不動産業,プライム
3246.T,コーセーアールイー,不動産業,スタンダード
3248.T,アールエイジ,不動産業,スタンダード
3252.T,地主,不動産業,プライム
3261.T,グランディーズ,不動産業,グロース
3266.T,ファンドクリエーショングループ,不動産業,スタンダード
3267.T,フィル・カンパニー,建設業,スタンダード
3271.T,ＴＨＥグローバル社,不動産業,スタンダード
3276.T,ＪＰＭＣ,不動産業,プライム
3277.T,サンセイランディック,不動産業,スタンダード
3280.T,エストラスト,不動産業,スタンダード
3284.T,フージャースホールディングス,不動産業,プライム
3286.T,トラストホールディングス,不動産業,スタンダード
3288.T,オープンハウスグループ,不動産業,プライム
3289.T,東急不動産ホールディングス,不動産業,プライム
3291.T,飯田グループホールディングス,不動産業,プライム
3293.T,アズマハウス,不動産業,スタンダード
3294.T,イーグランド,不動産業,スタンダード
3297.T,東武住販,不動産業,スタンダード
3299.T,ムゲンエステート,不動産業,スタンダード
3300.T,アンビション　ＤＸ　ホールディングス,不動産業,グロース
3302.T,帝国繊維,繊維製品,プライム
3306.T,日本製麻,卸売業,スタンダード
3315.T,日本コークス工業,石油・石炭製品,プライム
3317.T,フライングガーデン,小売業,スタンダード
3320.T,クロスプラス,卸売業,スタンダード
3321.T,ミタチ産業,卸売業,スタンダード
3323.T,レカム,卸売業,スタンダード
3326.T,ランシステム,サービス業,スタンダード
3329.T,東和フードサービス,小売業,スタンダード
3333.T,あさひ,小売業,プライム
3349.T,コスモス薬品,小売業,プライム
3350.T,メタプラネット,卸売業,スタンダード
3352.T,バッファロー,小売業,スタンダード
3353.T,メディカル一光グループ,小売業,スタンダード
3355.T,クリヤマホールディングス,卸売業,スタンダード
3358.T,Ｔｒａｉｌｈｅａｄ　Ｇｌｏｂａｌ　Ｈｏｌｄｉｎｇｓ,小売業,スタンダード
3359.T,ｃｏｔｔａ,卸売業,グロース
3360.T,シップヘルスケアホールディングス,卸売業,プライム
3361.T,トーエル,小売業,スタンダード
3370.T,フジタコーポレーション,小売業,スタンダード
3371.T,ソフトクリエイトホールディングス,情報・通信業,プライム
3372.T,関門海,小売業,スタンダード
3374.T,内外テック,卸売業,スタンダード
3375.T,ＺＯＡ,小売業,スタンダード
3377.T,バイク王＆カンパニー,卸売業,スタンダード
3382.T,セブン＆アイ・ホールディングス,小売業,プライム
3386.T,コスモ・バイオ,卸売業,スタンダード
3387.T,クリエイト・レストランツ・ホールディングス,小売業,プライム
3388.T,明治電機工業,卸売業,プライム
3391.T,ツルハホールディングス,小売業,プライム
3392.T,デリカフーズホールディングス,卸売業,スタンダード
3393.T,スターティアホールディングス,卸売業,プライム
3395.T,サンマルクホールディングス,小売業,プライム
3396.T,フェリシモ,小売業,スタンダード
3397.T,トリドールホールディングス,小売業,プライム
3399.T,丸千代山岡家,小売業,スタンダード
3401.T,帝人,繊維製品,プライム
3402.T,東レ,繊維製品,プライム
3405.T,クラレ,化学,プライム
3407.T,旭化成,化学,プライム
3409.T,北紡,繊維製品,スタンダード
3415.T,ＴＯＫＹＯ　ＢＡＳＥ,小売業,プライム
3416.T,ピクスタ,小売業,スタンダード
3417.T,大木ヘルスケアホールディングス,卸売業,スタンダード
3418.T,バルニバービ,小売業,グロース
3420.T,ケー・エフ・シー,金属製品,スタンダード
3421.T,稲葉製作所,金属製品,スタンダード
3422.T,Ｊ－ＭＡＸ,金属製品,スタンダード
3423.T,エスイー,金属製品,スタンダード
3426.T,アトムリビンテック,金属製品,スタンダード
3431.T,宮地エンジニアリンググループ,金属製品,プライム
3433.T,トーカロ,金属製品,プライム
3434.T,アルファＣｏ,金属製品,スタンダード
3435.T,サンコーテクノ,金属製品,スタンダード
3436.T,ＳＵＭＣＯ,金属製品,プライム
3437.T,特殊電極,金属製品,スタンダード
3439.T,三ツ知,金属製品,スタンダード
3440.T,日創グループ,金属製品,スタンダード
3441.T,山王,金属製品,スタンダード
3443.T,川田テクノロジーズ,金属製品,プライム
3444.T,菊池製作所,金属製品,スタンダード
3445.T,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,金属製品,プライム
3446.T,ジェイテックコーポレーション,金属製品,スタンダード
3447.T,信和,金属製品,スタンダード
3449.T,テクノフレックス,金属製品,スタンダード
3452.T,ビーロット,不動産業,スタンダード
3454.T,ファーストブラザーズ,不動産業,スタンダード
3457.T,Ａｎｄ　Ｄｏホールディングス,不動産業,プライム
3461.T,パルマ,不動産業,スタンダード
3465.T,ケイアイスター不動産,不動産業,プライム
3467.T,アグレ都市デザイン,不動産業,スタンダード
3469.T,デュアルタップ,不動産業,スタンダード
3474.T,Ｇ－ＦＡＣＴＯＲＹ,不動産業,グロース
3475.T,グッドコムアセット,不動産業,プライム
3477.T,フォーライフ,不動産業,グロース
3479.T,ティーケーピー,不動産業,グロース
3480.T,ジェイ・エス・ビー,不動産業,プライム
3482.T,ロードスターキャピタル,不動産業,プライム
3484.T,イノベーションホールディングス,不動産業,プライム
3486.T,グローバル・リンク・マネジメント,不動産業,プライム
3489.T,フェイスネットワーク,不動産業,スタンダード
3490.T,アズ企画設計,不動産業,スタンダード
3491.T,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,不動産業,グロース
3494.T,マリオン,不動産業,スタンダード
3495.T,香陵住販,不動産業,スタンダード
3496.T,アズーム,不動産業,プライム
3498.T,霞ヶ関キャピタル,不動産業,プライム
3501.T,ＳＵＭＩＮＯＥ,繊維製品,プライム
3512.T,日本フエルト,繊維製品,スタンダード
3513.T,イチカワ,繊維製品,スタンダード
3521.T,テルマー湯ホールディングス,サービス業,スタンダード
3524.T,日東製網,繊維製品,スタンダード
3526.T,芦森工業,輸送用機器,スタンダード
3529.T,アツギ,繊維製品,スタンダード
3536.T,アクサスホールディングス,小売業,スタンダード
3537.T,昭栄薬品,卸売業,スタンダード
3538.T,ウイルプラスホールディングス,小売業,スタンダード
3539.T,ＪＭホールディングス,小売業,プライム
3541.T,農業総合研究所,卸売業,グロース
3542.T,ベガコーポレーション,小売業,グロース
3543.T,コメダホールディングス,卸売業,プライム
3544.T,サツドラホールディングス,小売業,スタンダード
3546.T,アレンザホールディングス,小売業,プライム
3547.T,串カツ田中ホールディングス,小売業,スタンダード
3548.T,バロックジャパンリミテッド,小売業,プライム
3549.T,クスリのアオキホールディングス,小売業,プライム
3550.T,スタジオアタオ,小売業,グロース
3551.T,ダイニック,繊維製品,スタンダード
3553.T,共和レザー,化学,スタンダード
3556.T,リネットジャパングループ,小売業,グロース
3557.T,ユナイテッド＆コレクティブ,小売業,グロース
3558.T,ジェイドグループ,小売業,グロース
3559.T,ピーバンドットコム,卸売業,スタンダード
3560.T,ほぼ日,小売業,スタンダード
3561.T,力の源ホールディングス,小売業,プライム
3562.T,Ｎｏ．１,卸売業,スタンダード
3563.T,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,小売業,プライム
3565.T,アセンテック,卸売業,スタンダード
3566.T,ユニフォームネクスト,小売業,グロース
3569.T,セーレン,繊維製品,プライム
3571.T,ソトー,繊維製品,スタンダード
3577.T,東海染工,繊維製品,スタンダード
3580.T,小松マテーレ,繊維製品,プライム
3583.T,オーベクス,繊維製品,スタンダード
